city,date,temperature,humidity,wind_speed,pressure,rainfall,temp_lag_1,rain_lag_1,humidity_lag_1,temp_roll_3,rain_roll_3,hour,day,month,dayofweek,is_monsoon,temp_lag_24,rain_lag_24,temp_roll_24,rain_roll_72,is_peak_heat
Lahore,2026-04-23 05:00:00,26.8,26,5.4,1003.0,0.0,27.1,0.0,26.0,27.13333333333333,0.0,5,23,4,3,0,25.6,0.0,33.87083333333333,0.0,0
Lahore,2026-04-23 06:00:00,27.4,26,5.4,1003.0,0.0,26.8,0.0,26.0,27.099999999999994,0.0,6,23,4,3,0,26.0,0.0,33.92916666666667,0.0,0
Lahore,2026-04-23 07:00:00,30.7,22,6.1,1003.0,0.0,27.4,0.0,26.0,28.299999999999994,0.0,7,23,4,3,0,29.1,0.0,33.99583333333333,0.0,0
Lahore,2026-04-23 08:00:00,34.4,17,6.8,1004.0,0.0,30.7,0.0,22.0,30.83333333333333,0.0,8,23,4,3,0,32.0,0.0,34.09583333333333,0.0,0
Lahore,2026-04-23 09:00:00,37.7,14,9.7,1004.0,0.0,34.4,0.0,17.0,34.26666666666666,0.0,9,23,4,3,0,34.8,0.0,34.21666666666667,0.0,0
Lahore,2026-04-23 10:00:00,39.9,12,11.5,1004.0,0.0,37.7,0.0,14.0,37.333333333333336,0.0,10,23,4,3,0,37.2,0.0,34.329166666666666,0.0,0
Lahore,2026-04-23 11:00:00,41.3,11,13.0,1004.0,0.0,39.9,0.0,12.0,39.633333333333326,0.0,11,23,4,3,0,39.1,0.0,34.420833333333334,0.0,0
Lahore,2026-04-23 12:00:00,42.2,10,12.6,1003.0,0.0,41.3,0.0,11.0,41.133333333333326,0.0,12,23,4,3,0,40.5,0.0,34.49166666666667,0.0,1
Lahore,2026-04-23 13:00:00,42.7,9,11.9,1002.0,0.0,42.2,0.0,10.0,42.06666666666666,0.0,13,23,4,3,0,41.6,0.0,34.5375,0.0,1
Lahore,2026-04-23 14:00:00,43.1,9,11.9,1001.0,0.0,42.7,0.0,9.0,42.666666666666664,0.0,14,23,4,3,0,42.0,0.0,34.583333333333336,0.0,1
Lahore,2026-04-23 15:00:00,43.2,9,11.5,1000.0,0.0,43.1,0.0,9.0,43.0,0.0,15,23,4,3,0,42.0,0.0,34.63333333333333,0.0,1
Lahore,2026-04-23 16:00:00,43.0,9,10.4,1000.0,0.0,43.2,0.0,9.0,43.1,0.0,16,23,4,3,0,41.6,0.0,34.69166666666667,0.0,1
Lahore,2026-04-23 17:00:00,42.4,9,10.4,999.0,0.0,43.0,0.0,9.0,42.86666666666667,0.0,17,23,4,3,0,41.0,0.0,34.75,0.0,0
Lahore,2026-04-23 18:00:00,39.9,10,8.3,1000.0,0.0,42.4,0.0,9.0,41.76666666666666,0.0,18,23,4,3,0,38.5,0.0,34.80833333333333,0.0,0
Lahore,2026-04-23 19:00:00,36.4,14,11.2,1000.0,0.0,39.9,0.0,10.0,39.56666666666666,0.0,19,23,4,3,0,34.9,0.0,34.87083333333333,0.0,0
Lahore,2026-04-23 20:00:00,34.3,18,13.3,1001.0,0.0,36.4,0.0,14.0,36.86666666666665,0.0,20,23,4,3,0,33.3,0.0,34.9125,0.0,0
Lahore,2026-04-23 21:00:00,32.9,21,11.5,1002.0,0.0,34.3,0.0,18.0,34.533333333333324,0.0,21,23,4,3,0,31.8,0.0,34.958333333333336,0.0,0
Lahore,2026-04-23 22:00:00,31.8,23,9.4,1002.0,0.0,32.9,0.0,21.0,32.99999999999999,0.0,22,23,4,3,0,30.7,0.0,35.00416666666666,0.0,0
Lahore,2026-04-23 23:00:00,31.1,24,6.8,1002.0,0.0,31.8,0.0,23.0,31.933333333333334,0.0,23,23,4,3,0,30.0,0.0,35.05,0.0,0
Lahore,2026-04-24 00:00:00,30.4,24,7.6,1003.0,0.0,31.1,0.0,24.0,31.099999999999994,0.0,0,24,4,4,0,29.2,0.0,35.1,0.0,0
Lahore,2026-04-24 01:00:00,30.1,25,7.6,1002.0,0.0,30.4,0.0,24.0,30.53333333333333,0.0,1,24,4,4,0,28.3,0.0,35.175,0.0,0
Lahore,2026-04-24 02:00:00,29.9,27,12.6,1003.0,0.0,30.1,0.0,25.0,30.133333333333326,0.0,2,24,4,4,0,27.9,0.0,35.25833333333333,0.0,0
Lahore,2026-04-24 03:00:00,29.5,29,11.5,1003.0,0.0,29.9,0.0,27.0,29.83333333333333,0.0,3,24,4,4,0,27.5,0.0,35.34166666666666,0.0,0
Lahore,2026-04-24 04:00:00,28.9,31,10.4,1003.0,0.0,29.5,0.0,29.0,29.433333333333326,0.0,4,24,4,4,0,27.1,0.0,35.416666666666664,0.0,0
Lahore,2026-04-24 05:00:00,28.7,32,10.4,1003.0,0.0,28.9,0.0,31.0,29.03333333333333,0.0,5,24,4,4,0,26.8,0.0,35.49583333333333,0.0,0
Lahore,2026-04-24 06:00:00,28.8,32,6.5,1003.0,0.0,28.7,0.0,32.0,28.799999999999997,0.0,6,24,4,4,0,27.4,0.0,35.55416666666667,0.0,0
Lahore,2026-04-24 07:00:00,31.5,28,6.5,1004.0,0.0,28.8,0.0,32.0,29.66666666666666,0.0,7,24,4,4,0,30.7,0.0,35.5875,0.0,0
Lahore,2026-04-24 08:00:00,34.6,22,8.3,1004.0,0.0,31.5,0.0,28.0,31.633333333333326,0.0,8,24,4,4,0,34.4,0.0,35.59583333333333,0.0,0
Lahore,2026-04-24 09:00:00,37.2,18,7.2,1005.0,0.0,34.6,0.0,22.0,34.43333333333333,0.0,9,24,4,4,0,37.7,0.0,35.574999999999996,0.0,0
Lahore,2026-04-24 10:00:00,39.4,15,8.6,1004.0,0.0,37.2,0.0,18.0,37.06666666666666,0.0,10,24,4,4,0,39.9,0.0,35.55416666666667,0.0,0
Lahore,2026-04-24 11:00:00,41.0,13,13.3,1004.0,0.0,39.4,0.0,15.0,39.199999999999996,0.0,11,24,4,4,0,41.3,0.0,35.541666666666664,0.0,0
Lahore,2026-04-24 12:00:00,41.8,12,13.7,1003.0,0.0,41.0,0.0,13.0,40.73333333333333,0.0,12,24,4,4,0,42.2,0.0,35.525,0.0,1
Lahore,2026-04-24 13:00:00,42.5,12,14.0,1002.0,0.0,41.8,0.0,12.0,41.76666666666666,0.0,13,24,4,4,0,42.7,0.0,35.51666666666667,0.0,1
Lahore,2026-04-24 14:00:00,43.0,11,14.8,1001.0,0.0,42.5,0.0,12.0,42.43333333333333,0.0,14,24,4,4,0,43.1,0.0,35.5125,0.0,1
Lahore,2026-04-24 15:00:00,43.0,11,14.8,1000.0,0.0,43.0,0.0,11.0,42.83333333333332,0.0,15,24,4,4,0,43.2,0.0,35.50416666666667,0.0,1
Lahore,2026-04-24 16:00:00,42.7,11,15.1,1000.0,0.0,43.0,0.0,11.0,42.9,0.0,16,24,4,4,0,43.0,0.0,35.49166666666667,0.0,1
Lahore,2026-04-24 17:00:00,42.1,11,16.9,1000.0,0.0,42.7,0.0,11.0,42.599999999999994,0.0,17,24,4,4,0,42.4,0.0,35.479166666666664,0.0,0
Lahore,2026-04-24 18:00:00,40.2,12,14.0,1000.0,0.0,42.1,0.0,11.0,41.66666666666666,0.0,18,24,4,4,0,39.9,0.0,35.49166666666667,0.0,0
Lahore,2026-04-24 19:00:00,36.6,14,11.5,1001.0,0.0,40.2,0.0,12.0,39.63333333333333,0.0,19,24,4,4,0,36.4,0.0,35.5,0.0,0
Lahore,2026-04-24 20:00:00,35.0,17,12.6,1002.0,0.0,36.6,0.0,14.0,37.26666666666666,0.0,20,24,4,4,0,34.3,0.0,35.52916666666666,0.0,0
Lahore,2026-04-24 21:00:00,33.9,19,12.6,1003.0,0.0,35.0,0.0,17.0,35.16666666666666,0.0,21,24,4,4,0,32.9,0.0,35.57083333333333,0.0,0
Lahore,2026-04-24 22:00:00,33.3,20,11.2,1003.0,0.0,33.9,0.0,19.0,34.06666666666666,0.0,22,24,4,4,0,31.8,0.0,35.63333333333333,0.0,0
Lahore,2026-04-24 23:00:00,32.8,21,10.1,1003.0,0.0,33.3,0.0,20.0,33.33333333333332,0.0,23,24,4,4,0,31.1,0.0,35.704166666666666,0.0,0
Multan,2026-04-21 01:00:00,28.7,22,5.0,1005.0,0.0,29.6,0.0,21.0,29.766666666666666,0.0,1,21,4,1,0,28.8,0.0,33.44583333333333,0.0,0
Multan,2026-04-21 02:00:00,28.5,22,7.6,1005.0,0.0,28.7,0.0,22.0,28.933333333333334,0.0,2,21,4,1,0,28.7,0.0,33.4375,0.0,0
Multan,2026-04-21 03:00:00,28.0,23,8.3,1004.0,0.0,28.5,0.0,22.0,28.400000000000002,0.0,3,21,4,1,0,28.6,0.0,33.4125,0.0,0
Multan,2026-04-21 04:00:00,27.9,23,9.0,1004.0,0.0,28.0,0.0,23.0,28.13333333333333,0.0,4,21,4,1,0,28.0,0.0,33.40833333333333,0.0,0
Multan,2026-04-21 05:00:00,27.3,24,9.0,1004.0,0.0,27.9,0.0,23.0,27.73333333333333,0.0,5,21,4,1,0,26.8,0.0,33.42916666666667,0.0,0
Multan,2026-04-21 06:00:00,26.8,25,8.3,1005.0,0.0,27.3,0.0,24.0,27.333333333333332,0.0,6,21,4,1,0,26.7,0.0,33.43333333333333,0.0,0
Multan,2026-04-21 07:00:00,28.9,22,7.6,1006.0,0.0,26.8,0.0,25.0,27.666666666666668,0.0,7,21,4,1,0,28.8,0.0,33.4375,0.0,0
Multan,2026-04-21 08:00:00,31.6,19,8.3,1006.0,0.0,28.9,0.0,22.0,29.099999999999998,0.0,8,21,4,1,0,31.5,0.0,33.44166666666667,0.0,0
Multan,2026-04-21 09:00:00,33.9,17,6.8,1007.0,0.0,31.6,0.0,19.0,31.46666666666667,0.0,9,21,4,1,0,33.7,0.0,33.449999999999996,0.0,0
Multan,2026-04-21 10:00:00,36.1,15,5.0,1006.0,0.0,33.9,0.0,17.0,33.86666666666667,0.0,10,21,4,1,0,35.4,0.0,33.479166666666664,0.0,0
Multan,2026-04-21 11:00:00,38.0,13,1.4,1006.0,0.0,36.1,0.0,15.0,36.0,0.0,11,21,4,1,0,36.9,0.0,33.525,0.0,0
Multan,2026-04-21 12:00:00,39.2,11,3.2,1005.0,0.0,38.0,0.0,13.0,37.76666666666667,0.0,12,21,4,1,0,38.0,0.0,33.575,0.0,1
Multan,2026-04-21 13:00:00,40.1,10,9.7,1004.0,0.0,39.2,0.0,11.0,39.1,0.0,13,21,4,1,0,38.9,0.0,33.625,0.0,1
Multan,2026-04-21 14:00:00,40.8,9,9.7,1003.0,0.0,40.1,0.0,10.0,40.03333333333334,0.0,14,21,4,1,0,39.5,0.0,33.67916666666667,0.0,1
Multan,2026-04-21 15:00:00,41.0,8,8.3,1002.0,0.0,40.8,0.0,9.0,40.63333333333333,0.0,15,21,4,1,0,39.7,0.0,33.733333333333334,0.0,1
Multan,2026-04-21 16:00:00,41.1,7,7.9,1002.0,0.0,41.0,0.0,8.0,40.96666666666667,0.0,16,21,4,1,0,39.3,0.0,33.80833333333333,0.0,1
Multan,2026-04-21 17:00:00,40.8,7,6.8,1001.0,0.0,41.1,0.0,7.0,40.96666666666667,0.0,17,21,4,1,0,39.2,0.0,33.875,0.0,0
Multan,2026-04-21 18:00:00,39.5,8,5.8,1002.0,0.0,40.8,0.0,7.0,40.46666666666667,0.0,18,21,4,1,0,38.3,0.0,33.925,0.0,0
Multan,2026-04-21 19:00:00,35.6,11,6.8,1002.0,0.0,39.5,0.0,8.0,38.63333333333333,0.0,19,21,4,1,0,35.6,0.0,33.925000000000004,0.0,0
Multan,2026-04-21 20:00:00,34.1,13,6.5,1003.0,0.0,35.6,0.0,11.0,36.4,0.0,20,21,4,1,0,34.2,0.0,33.920833333333334,0.0,0
Multan,2026-04-21 21:00:00,33.0,14,6.5,1003.0,0.0,34.1,0.0,13.0,34.23333333333333,0.0,21,21,4,1,0,33.3,0.0,33.90833333333334,0.0,0
Multan,2026-04-21 22:00:00,32.3,15,7.6,1004.0,0.0,33.0,0.0,14.0,33.13333333333333,0.0,22,21,4,1,0,32.3,0.0,33.90833333333333,0.0,0
Multan,2026-04-21 23:00:00,31.8,15,8.3,1003.0,0.0,32.3,0.0,15.0,32.36666666666667,0.0,23,21,4,1,0,31.0,0.0,33.94166666666667,0.0,0
Multan,2026-04-22 00:00:00,31.6,14,11.9,1003.0,0.0,31.8,0.0,15.0,31.899999999999995,0.0,0,22,4,2,0,29.6,0.0,34.025,0.0,0
Multan,2026-04-22 01:00:00,31.0,14,9.4,1003.0,0.0,31.6,0.0,14.0,31.46666666666667,0.0,1,22,4,2,0,28.7,0.0,34.12083333333333,0.0,0
Multan,2026-04-22 02:00:00,30.6,15,10.1,1003.0,0.0,31.0,0.0,14.0,31.066666666666666,0.0,2,22,4,2,0,28.5,0.0,34.208333333333336,0.0,0
Multan,2026-04-22 03:00:00,30.1,16,11.5,1002.0,0.0,30.6,0.0,15.0,30.566666666666666,0.0,3,22,4,2,0,28.0,0.0,34.295833333333334,0.0,0
Multan,2026-04-22 04:00:00,29.8,17,12.2,1002.0,0.0,30.1,0.0,16.0,30.166666666666668,0.0,4,22,4,2,0,27.9,0.0,34.375,0.0,0
Multan,2026-04-22 05:00:00,29.3,18,9.7,1003.0,0.0,29.8,0.0,17.0,29.733333333333334,0.0,5,22,4,2,0,27.3,0.0,34.458333333333336,0.0,0
Multan,2026-04-22 06:00:00,28.8,19,7.6,1003.0,0.0,29.3,0.0,18.0,29.3,0.0,6,22,4,2,0,26.8,0.0,34.541666666666664,0.0,0
Multan,2026-04-22 07:00:00,30.6,18,6.1,1004.0,0.0,28.8,0.0,19.0,29.566666666666666,0.0,7,22,4,2,0,28.9,0.0,34.612500000000004,0.0,0
Multan,2026-04-22 08:00:00,33.1,15,7.2,1004.0,0.0,30.6,0.0,18.0,30.833333333333332,0.0,8,22,4,2,0,31.6,0.0,34.675000000000004,0.0,0
Multan,2026-04-22 09:00:00,35.8,13,9.4,1005.0,0.0,33.1,0.0,15.0,33.166666666666664,0.0,9,22,4,2,0,33.9,0.0,34.75416666666667,0.0,0
Multan,2026-04-22 10:00:00,38.1,11,11.9,1005.0,0.0,35.8,0.0,13.0,35.666666666666664,0.0,10,22,4,2,0,36.1,0.0,34.8375,0.0,0
Multan,2026-04-22 11:00:00,39.8,10,13.0,1004.0,0.0,38.1,0.0,11.0,37.9,0.0,11,22,4,2,0,38.0,0.0,34.9125,0.0,0
Multan,2026-04-22 12:00:00,41.1,9,14.8,1003.0,0.0,39.8,0.0,10.0,39.666666666666664,0.0,12,22,4,2,0,39.2,0.0,34.99166666666667,0.0,1
Multan,2026-04-22 13:00:00,42.1,9,15.5,1002.0,0.0,41.1,0.0,9.0,41.0,0.0,13,22,4,2,0,40.1,0.0,35.074999999999996,0.0,1
Multan,2026-04-22 14:00:00,42.7,8,14.4,1001.0,0.0,42.1,0.0,9.0,41.96666666666667,0.0,14,22,4,2,0,40.8,0.0,35.15416666666667,0.0,1
Multan,2026-04-22 15:00:00,42.9,8,13.7,1000.0,0.0,42.7,0.0,8.0,42.56666666666667,0.0,15,22,4,2,0,41.0,0.0,35.233333333333334,0.0,1
Multan,2026-04-22 16:00:00,42.7,8,12.6,1000.0,0.0,42.9,0.0,8.0,42.76666666666667,0.0,16,22,4,2,0,41.1,0.0,35.300000000000004,0.0,1
Multan,2026-04-22 17:00:00,42.3,8,12.6,999.0,0.0,42.7,0.0,8.0,42.63333333333333,0.0,17,22,4,2,0,40.8,0.0,35.362500000000004,0.0,0
Multan,2026-04-22 18:00:00,40.8,9,12.6,1000.0,0.0,42.3,0.0,8.0,41.93333333333333,0.0,18,22,4,2,0,39.5,0.0,35.416666666666664,0.0,0
Multan,2026-04-22 19:00:00,37.5,11,13.7,1000.0,0.0,40.8,0.0,9.0,40.199999999999996,0.0,19,22,4,2,0,35.6,0.0,35.49583333333333,0.0,0
Multan,2026-04-22 20:00:00,36.0,13,13.0,1001.0,0.0,37.5,0.0,11.0,38.1,0.0,20,22,4,2,0,34.1,0.0,35.574999999999996,0.0,0
Multan,2026-04-22 21:00:00,34.8,14,13.3,1002.0,0.0,36.0,0.0,13.0,36.1,0.0,21,22,4,2,0,33.0,0.0,35.65,0.0,0
Multan,2026-04-22 22:00:00,34.0,14,14.8,1002.0,0.0,34.8,0.0,14.0,34.93333333333333,0.0,22,22,4,2,0,32.3,0.0,35.72083333333334,0.0,0
Multan,2026-04-22 23:00:00,33.9,14,17.6,1002.0,0.0,34.0,0.0,14.0,34.23333333333333,0.0,23,22,4,2,0,31.8,0.0,35.80833333333333,0.0,0
Multan,2026-04-23 00:00:00,34.1,14,21.6,1002.0,0.0,33.9,0.0,14.0,34.0,0.0,0,23,4,3,0,31.6,0.0,35.9125,0.0,0
Multan,2026-04-23 01:00:00,33.1,16,19.8,1002.0,0.0,34.1,0.0,14.0,33.699999999999996,0.0,1,23,4,3,0,31.0,0.0,36.0,0.0,0
Multan,2026-04-23 02:00:00,32.6,16,18.4,1002.0,0.0,33.1,0.0,16.0,33.266666666666666,0.0,2,23,4,3,0,30.6,0.0,36.083333333333336,0.0,0
Multan,2026-04-23 03:00:00,31.6,17,16.6,1002.0,0.0,32.6,0.0,16.0,32.43333333333334,0.0,3,23,4,3,0,30.1,0.0,36.145833333333336,0.0,0
Multan,2026-04-23 04:00:00,30.9,18,15.8,1002.0,0.0,31.6,0.0,17.0,31.700000000000003,0.0,4,23,4,3,0,29.8,0.0,36.19166666666667,0.0,0
Multan,2026-04-23 05:00:00,30.4,18,14.8,1002.0,0.0,30.9,0.0,18.0,30.96666666666667,0.0,5,23,4,3,0,29.3,0.0,36.2375,0.0,0
Multan,2026-04-23 06:00:00,29.8,20,12.6,1002.0,0.0,30.4,0.0,18.0,30.366666666666664,0.0,6,23,4,3,0,28.8,0.0,36.27916666666667,0.0,0
Multan,2026-04-23 07:00:00,31.2,21,11.5,1003.0,0.0,29.8,0.0,20.0,30.46666666666667,0.0,7,23,4,3,0,30.6,0.0,36.30416666666667,0.0,0
Multan,2026-04-23 08:00:00,34.0,20,13.3,1004.0,0.0,31.2,0.0,21.0,31.666666666666668,0.0,8,23,4,3,0,33.1,0.0,36.34166666666666,0.0,0
Multan,2026-04-23 09:00:00,36.7,16,14.0,1004.0,0.0,34.0,0.0,20.0,33.96666666666667,0.0,9,23,4,3,0,35.8,0.0,36.37916666666667,0.0,0
Multan,2026-04-23 10:00:00,38.8,14,13.3,1004.0,0.0,36.7,0.0,16.0,36.5,0.0,10,23,4,3,0,38.1,0.0,36.40833333333333,0.0,0
Multan,2026-04-23 11:00:00,40.4,12,12.6,1004.0,0.0,38.8,0.0,14.0,38.63333333333333,0.0,11,23,4,3,0,39.8,0.0,36.43333333333334,0.0,0
Multan,2026-04-23 12:00:00,41.4,12,11.9,1003.0,0.0,40.4,0.0,12.0,40.199999999999996,0.0,12,23,4,3,0,41.1,0.0,36.44583333333333,0.0,1
Multan,2026-04-23 13:00:00,41.6,12,10.8,1002.0,0.0,41.4,0.0,12.0,41.13333333333333,0.0,13,23,4,3,0,42.1,0.0,36.425000000000004,0.0,1
Multan,2026-04-23 14:00:00,41.6,12,9.4,1002.0,0.0,41.6,0.0,12.0,41.53333333333333,0.0,14,23,4,3,0,42.7,0.0,36.37916666666666,0.0,1
Multan,2026-04-23 15:00:00,41.8,12,8.6,1001.0,0.0,41.6,0.0,12.0,41.666666666666664,0.0,15,23,4,3,0,42.9,0.0,36.333333333333336,0.0,1
Multan,2026-04-23 16:00:00,41.9,12,8.6,1001.0,0.0,41.8,0.0,12.0,41.76666666666667,0.0,16,23,4,3,0,42.7,0.0,36.3,0.0,1
Multan,2026-04-23 17:00:00,41.5,12,9.7,1000.0,0.0,41.9,0.0,12.0,41.73333333333333,0.0,17,23,4,3,0,42.3,0.0,36.266666666666666,0.0,0
Multan,2026-04-23 18:00:00,40.4,13,11.5,1001.0,0.0,41.5,0.0,12.0,41.266666666666666,0.0,18,23,4,3,0,40.8,0.0,36.25,0.0,0
Multan,2026-04-23 19:00:00,37.7,15,11.9,1001.0,0.0,40.4,0.0,13.0,39.86666666666667,0.0,19,23,4,3,0,37.5,0.0,36.25833333333333,0.0,0
Multan,2026-04-23 20:00:00,36.3,16,8.3,1001.0,0.0,37.7,0.0,15.0,38.13333333333333,0.0,20,23,4,3,0,36.0,0.0,36.270833333333336,0.0,0
Multan,2026-04-23 21:00:00,35.1,17,6.1,1002.0,0.0,36.3,0.0,16.0,36.36666666666667,0.0,21,23,4,3,0,34.8,0.0,36.28333333333333,0.0,0
Multan,2026-04-23 22:00:00,34.4,17,11.5,1002.0,0.0,35.1,0.0,17.0,35.266666666666666,0.0,22,23,4,3,0,34.0,0.0,36.3,0.0,0
Multan,2026-04-23 23:00:00,33.8,17,10.8,1002.0,0.0,34.4,0.0,17.0,34.43333333333333,0.0,23,23,4,3,0,33.9,0.0,36.295833333333334,0.0,0
Multan,2026-04-24 00:00:00,31.9,27,4.3,1003.0,0.0,33.8,0.0,17.0,33.36666666666667,0.0,0,24,4,4,0,34.1,0.0,36.204166666666666,0.0,0
Multan,2026-04-24 01:00:00,31.5,28,6.8,1003.0,0.0,31.9,0.0,27.0,32.4,0.0,1,24,4,4,0,33.1,0.0,36.1375,0.0,0
Multan,2026-04-24 02:00:00,30.5,30,7.2,1003.0,0.1,31.5,0.0,28.0,31.3,0.1,2,24,4,4,0,32.6,0.0,36.050000000000004,0.1,0
Multan,2026-04-24 03:00:00,29.3,34,8.3,1004.0,0.0,30.5,0.1,30.0,30.433333333333334,0.1,3,24,4,4,0,31.6,0.0,35.954166666666666,0.1,0
Multan,2026-04-24 04:00:00,29.1,34,7.2,1004.0,0.0,29.3,0.0,34.0,29.633333333333336,0.1,4,24,4,4,0,30.9,0.0,35.87916666666667,0.1,0
Multan,2026-04-24 05:00:00,28.7,35,5.4,1004.0,0.0,29.1,0.0,34.0,29.03333333333333,0.0,5,24,4,4,0,30.4,0.0,35.80833333333334,0.1,0
Multan,2026-04-24 06:00:00,28.9,34,3.2,1005.0,0.0,28.7,0.0,35.0,28.900000000000002,0.0,6,24,4,4,0,29.8,0.0,35.770833333333336,0.1,0
Multan,2026-04-24 07:00:00,30.9,30,2.9,1005.0,0.0,28.9,0.0,34.0,29.5,0.0,7,24,4,4,0,31.2,0.0,35.75833333333333,0.1,0
Multan,2026-04-24 08:00:00,33.3,25,3.6,1006.0,0.0,30.9,0.0,30.0,31.03333333333333,0.0,8,24,4,4,0,34.0,0.0,35.729166666666664,0.1,0
Multan,2026-04-24 09:00:00,35.9,21,4.7,1006.0,0.0,33.3,0.0,25.0,33.36666666666667,0.0,9,24,4,4,0,36.7,0.0,35.69583333333333,0.1,0
Multan,2026-04-24 10:00:00,38.1,18,7.6,1006.0,0.0,35.9,0.0,21.0,35.766666666666666,0.0,10,24,4,4,0,38.8,0.0,35.666666666666664,0.1,0
Multan,2026-04-24 11:00:00,39.9,15,11.2,1005.0,0.0,38.1,0.0,18.0,37.96666666666667,0.0,11,24,4,4,0,40.4,0.0,35.645833333333336,0.1,0
Multan,2026-04-24 12:00:00,41.2,14,11.5,1004.0,0.0,39.9,0.0,15.0,39.73333333333333,0.0,12,24,4,4,0,41.4,0.0,35.637499999999996,0.1,1
Multan,2026-04-24 13:00:00,42.3,12,10.4,1003.0,0.0,41.2,0.0,14.0,41.13333333333333,0.0,13,24,4,4,0,41.6,0.0,35.666666666666664,0.1,1
Multan,2026-04-24 14:00:00,43.2,12,10.1,1002.0,0.0,42.3,0.0,12.0,42.23333333333333,0.0,14,24,4,4,0,41.6,0.0,35.733333333333334,0.1,1
Multan,2026-04-24 15:00:00,43.6,11,10.1,1001.0,0.0,43.2,0.0,12.0,43.03333333333334,0.0,15,24,4,4,0,41.8,0.0,35.80833333333333,0.1,1
Multan,2026-04-24 16:00:00,43.6,10,9.7,1000.0,0.0,43.6,0.0,11.0,43.46666666666667,0.0,16,24,4,4,0,41.9,0.0,35.87916666666667,0.1,1
Multan,2026-04-24 17:00:00,43.0,10,10.4,1000.0,0.0,43.6,0.0,10.0,43.400000000000006,0.0,17,24,4,4,0,41.5,0.0,35.94166666666667,0.1,0
Multan,2026-04-24 18:00:00,41.6,11,12.6,1000.0,0.0,43.0,0.0,10.0,42.73333333333333,0.0,18,24,4,4,0,40.4,0.0,35.99166666666667,0.1,0
Multan,2026-04-24 19:00:00,38.5,14,11.9,1000.0,0.0,41.6,0.0,11.0,41.03333333333334,0.0,19,24,4,4,0,37.7,0.0,36.025,0.1,0
Multan,2026-04-24 20:00:00,35.9,19,9.7,1002.0,0.1,38.5,0.0,14.0,38.666666666666664,0.1,20,24,4,4,0,36.3,0.0,36.00833333333333,0.2,0
Multan,2026-04-24 21:00:00,34.7,22,14.8,1003.0,1.5,35.9,0.1,19.0,36.36666666666667,1.6,21,24,4,4,0,35.1,0.0,35.99166666666667,1.7,0
Multan,2026-04-24 22:00:00,33.3,29,13.7,1004.0,0.0,34.7,1.5,22.0,34.63333333333333,1.6,22,24,4,4,0,34.4,0.0,35.94583333333333,1.7,0
Multan,2026-04-24 23:00:00,32.5,32,10.1,1004.0,0.0,33.3,0.0,29.0,33.5,1.5,23,24,4,4,0,33.8,0.0,35.891666666666666,1.7,0
Murree,2026-04-21 01:00:00,14.0,47,11.2,1012.0,0.0,14.4,0.0,47.0,14.433333333333332,0.0,1,21,4,1,0,12.6,0.0,18.720833333333335,13.3,0
Murree,2026-04-21 02:00:00,13.7,46,12.6,1011.0,0.0,14.0,0.0,47.0,14.033333333333333,0.0,2,21,4,1,0,12.5,0.0,18.770833333333332,12.600000000000001,0
Murree,2026-04-21 03:00:00,13.5,46,12.6,1011.0,0.0,13.7,0.0,46.0,13.733333333333334,0.0,3,21,4,1,0,12.4,0.0,18.816666666666666,12.0,0
Murree,2026-04-21 04:00:00,13.4,45,13.3,1010.0,0.0,13.5,0.0,46.0,13.533333333333333,0.0,4,21,4,1,0,12.2,0.0,18.866666666666664,11.3,0
Murree,2026-04-21 05:00:00,13.1,45,13.3,1010.0,0.0,13.4,0.0,45.0,13.333333333333334,0.0,5,21,4,1,0,12.1,0.0,18.908333333333335,10.8,0
Murree,2026-04-21 06:00:00,12.9,49,13.7,1010.0,0.0,13.1,0.0,45.0,13.133333333333333,0.0,6,21,4,1,0,12.1,0.0,18.941666666666666,10.3,0
Murree,2026-04-21 07:00:00,15.2,51,11.5,1011.0,0.0,12.9,0.0,49.0,13.733333333333334,0.0,7,21,4,1,0,14.3,0.0,18.979166666666668,9.399999999999999,0
Murree,2026-04-21 08:00:00,20.5,42,9.7,1011.0,0.0,15.2,0.0,51.0,16.2,0.0,8,21,4,1,0,19.2,0.0,19.033333333333335,9.0,0
Murree,2026-04-21 09:00:00,23.1,35,7.9,1010.0,0.0,20.5,0.0,42.0,19.599999999999998,0.0,9,21,4,1,0,21.8,0.0,19.0875,8.7,0
Murree,2026-04-21 10:00:00,25.1,30,6.5,1010.0,0.0,23.1,0.0,35.0,22.900000000000002,0.0,10,21,4,1,0,23.7,0.0,19.145833333333332,8.3,0
Murree,2026-04-21 11:00:00,26.7,26,4.7,1009.0,0.0,25.1,0.0,30.0,24.96666666666667,0.0,11,21,4,1,0,25.3,0.0,19.204166666666666,7.8999999999999995,0
Murree,2026-04-21 12:00:00,27.7,23,3.6,1009.0,0.0,26.7,0.0,26.0,26.5,0.0,12,21,4,1,0,26.2,0.0,19.266666666666666,7.8,1
Murree,2026-04-21 13:00:00,28.2,22,5.4,1008.0,0.0,27.7,0.0,23.0,27.53333333333333,0.0,13,21,4,1,0,26.7,0.0,19.329166666666666,7.8,1
Murree,2026-04-21 14:00:00,28.2,22,6.5,1008.0,0.0,28.2,0.0,22.0,28.03333333333333,0.0,14,21,4,1,0,26.7,0.0,19.39166666666667,7.8,1
